"time, s","CPT, N","FB, m","ICP1, g","LC, N","LP1, m","PPT5858, kPa","PPT5859, kPa","rpm, rpm"
354.799987793,-7.91456431478,0.00173277980712,0.00533695643166,-45.5878450726,0.00100115674204,127.014988144,137.703269289,999.0
355.791992188,-7.91365024748,0.00173254222316,0.00535338298782,-45.5929892648,0.00100209330158,126.906695532,137.568943054,999.0
356.790985107,-7.912688088,0.00173231826161,0.00536801399159,-45.597594036,0.00100300890224,126.799327785,137.436070357,999.0
357.816986084,-7.91163618522,0.00173210408738,0.0053820890239,-45.6017320232,0.00100390456182,126.693002334,137.304790856,999.0
358.790008545,-7.91051223342,0.00173189988064,0.00539483320925,-45.6054362367,0.00100478174346,126.587852992,137.175227812,999.0
359.795013428,-7.90931822674,0.00173170390249,0.00540682805005,-45.6087758836,0.00100564088288,126.483974477,137.047472033,999.0
360.778991699,-7.90805701934,0.00173152137182,0.00541748448855,-45.6117801768,0.00100648240739,126.381443388,136.921589146,999.0
361.786987305,-7.90672764755,0.00173134603551,0.00542731921157,-45.6144921627,0.00100730714225,126.280320426,136.797632996,999.0
362.768005371,-7.90532555205,0.00173118072174,0.00543663090658,-45.6169355904,0.00100811608946,126.180657437,136.675642682,999.0
363.790985107,-7.90385069949,0.00173103305881,0.00544545924467,-45.6191424165,0.00100890878624,126.08248583,136.555635591,999.0
364.804992676,-7.90229950469,0.00173089195922,0.00545338791587,-45.6211347373,0.00100968553772,125.985832475,136.437627313,999.0
365.770996094,-7.90068274926,0.00173075784698,0.00546297936881,-45.6228839083,0.00101044948974,125.890760268,136.321664194,999.0
366.792999268,-7.89900022272,0.00173062998356,0.00546979865953,-45.6245100715,0.00101119885126,125.797302201,136.207777593,999.0
367.781005859,-7.89726269783,0.00173050501092,0.00547747303674,-45.6260320032,0.00101193573327,125.705476236,136.095966513,999.0
368.791992188,-7.89548433564,0.00173038455462,0.00548420390746,-45.6274636634,0.00101265984909,125.6153132,135.986249403,999.0
369.79901123,-7.89365996086,0.00173027821157,0.00548999041562,-45.6287950605,0.00101337155797,125.526805958,135.878608329,999.0
370.778991699,-7.89177752527,0.00173017300953,0.00549477729179,-45.6300622411,0.00101407316275,125.439927907,135.773002283,999.0
371.790008545,-7.88985846485,0.0017300655649,0.00549917737486,-45.6312940224,0.00101476383335,125.354642205,135.669376205,999.0
372.777008057,-7.88789447295,0.00172996665008,0.00550391138508,-45.6324825479,0.00101544440579,125.270904653,135.567668111,999.0
373.79699707,-7.88589112858,0.00172986921432,0.00550991477688,-45.6336439201,0.00101611493642,125.188728587,135.467857088,999.0
374.794006348,-7.88384770738,0.00172977286043,0.00551368556076,-45.6347460716,0.00101677559882,125.108094,135.369922848,999.0
375.786987305,-7.88179160147,0.00172967970087,0.00551716320211,-45.6358372908,0.00101742749431,125.028943382,135.273795057,999.0
376.773010254,-7.87971832787,0.00172958843761,0.00552059128799,-45.6368608697,0.00101807136872,124.951221349,135.179406589,999.0
377.778991699,-7.87762547725,0.00172949612185,0.00552423105933,-45.6378860085,0.0010187074629,124.874894159,135.086701836,999.0
378.802001953,-7.87552168593,0.00172939948015,0.00552780012021,-45.6389187378,0.00101933585846,124.799922718,134.995630103,999.0
379.770996094,-7.87342241434,0.00172930034376,0.00553147981245,-45.6399534228,0.00101995700764,124.726275522,134.906148177,999.0
380.772003174,-7.87131140465,0.00172920156842,0.00553511138666,-45.6409819313,0.00102057116077,124.653922257,134.818211361,999.0
381.976989746,-7.86920472503,0.00172910401817,0.00553909667343,-45.6420262587,0.00102117997553,124.582838247,134.731783844,999.0
382.774993896,-7.86710499498,0.00172900794768,0.00554300372341,-45.6430599679,0.00102178157704,124.513004224,134.646838297,999.0
383.79598999,-7.86501012787,0.00172890970975,0.00554713465168,-45.6441272867,0.00102237683023,124.444402678,134.563346244,999.0
384.79901123,-7.86295320796,0.00172880664412,0.00555119542191,-45.6452118526,0.00102296646643,124.377024519,134.481287516,999.0
385.792999268,-7.86090954518,0.00172870172563,0.00555535736406,-45.6463365975,0.00102355142411,124.310855638,134.400643346,999.0
386.79598999,-7.85888075703,0.00172859700418,0.00555968102541,-45.6475113163,0.00102413149445,124.245891127,134.321399789,999.0
387.792999268,-7.85685718195,0.00172848769129,0.00556389310188,-45.6487228649,0.00102470675021,124.182126834,134.243542966,999.0
388.781005859,-7.85486522513,0.00172837253074,0.00556813494301,-45.6500149584,0.00102527669573,124.119559918,134.167066203,999.0
389.805999756,-7.8529198844,0.00172826347362,0.0055723495826,-45.6513903565,0.00102584286468,124.058188824,134.091963634,999.0
390.781005859,-7.85102225845,0.00172814910518,0.00557679579766,-45.6528759256,0.00102640457603,123.998016535,134.018231245,999.0
391.791992188,-7.84915996182,0.00172803756926,0.00558126082211,-45.6544470764,0.00102696294241,123.93905015,133.945870498,999.0
392.808013916,-7.84733866661,0.0017279167723,0.00558569438222,-45.6561227835,0.00102751662414,123.881295272,133.874886198,999.0
393.770996094,-7.84556680987,0.00172779473609,0.00559005990618,-45.6579222802,0.00102806841485,123.824757628,133.805280518,999.0
394.79699707,-7.84384204934,0.00172767117006,0.00559449372838,-45.6598295598,0.00102861564555,123.769450394,133.737059349,999.0
395.779998779,-7.84217291696,0.00172754903766,0.00559854374467,-45.6618859061,0.00102915983671,123.715385071,133.670234057,999.0
396.787994385,-7.84057776414,0.00172742365123,0.00560284104238,-45.6640965686,0.00102970172856,123.662570448,133.604813633,999.0
397.79901123,-7.83903898704,0.00172730330111,0.00560689824017,-45.6664489035,0.00103024099153,123.611017942,133.540805462,999.0
398.783996582,-7.83757917222,0.00172717451818,0.00561086762555,-45.668981226,0.00103077749591,123.560737957,133.478220136,999.0
399.773010254,-7.83619682937,0.00172705084828,0.00561473631389,-45.6717199003,0.00103131157112,123.511742045,133.417068217,999.0
400.792999268,-7.83490929519,0.00172692768274,0.0056183172655,-45.6746305746,0.0010318437884,123.464041993,133.357360281,999.0
401.790985107,-7.83371883919,0.001726810487,0.00562194642486,-45.6777456541,0.00103237308165,123.417646344,133.299101398,999.0
402.769989014,-7.83261946039,0.00172669353024,0.00562516097602,-45.6810552069,0.00103290121813,123.372563644,133.242301059,999.0
403.792999268,-7.83159596771,0.00172657961744,0.0056281664129,-45.6845571863,0.00103342708909,123.328794925,133.186962445,999.0
404.789001465,-7.83064797609,0.00172646775019,0.00563098811001,-45.6882490395,0.00103395156673,123.286343808,133.133087078,999.0
405.799987793,-7.82980769043,0.00172635797071,0.0056336621839,-45.6921618517,0.00103447439626,123.24520757,133.080671919,999.0
406.79598999,-7.82907032182,0.00172625072448,0.00563575201287,-45.6962769861,0.00103499591354,123.20538407,133.029717013,999.0
407.782012939,-7.82844148826,0.00172614730652,0.00563762247817,-45.7005951048,0.00103551639464,123.166862599,132.980209284,999.0
408.776000977,-7.82791679799,0.00172604774108,0.00563917124556,-45.7051219505,0.00103603574681,123.129627644,132.93213392,999.0
409.792999268,-7.82747222796,0.00172595241754,0.0056405303431,-45.7098264306,0.00103655273199,123.093661115,132.885471912,999.0
410.786987305,-7.82713843742,0.00172585846821,0.00564138746971,-45.7147337837,0.0010370700008,123.058940109,132.840200462,999.0
411.786010742,-7.82689110376,0.00172577222907,0.00564207748347,-45.7198521941,0.00103758610178,123.02543594,132.796289259,999.0
412.778991699,-7.8267381776,0.00172568344234,0.00564228591513,-45.7250992202,0.0010381013222,122.993115021,132.753705759,999.0
413.770996094,-7.82668594385,0.00172560156289,0.00564225333615,-45.730543512,0.00103861571283,122.961936833,132.712405069,999.0
414.79598999,-7.82675348005,0.00172552778471,0.00564194919841,-45.7361517568,0.00103912914309,122.93186135,132.672344692,999.0
415.820007324,-7.82689034081,0.00172546205076,0.00564115427781,-45.7418760249,0.00103964175182,122.90283653,132.633473231,999.0
416.817993164,-7.82711949508,0.00172539515348,0.00564005378812,-45.747701655,0.00104015373152,122.874801797,132.595729162,999.0
417.832000732,-7.82742321048,0.00172532960702,0.0056389527922,-45.7536564414,0.00104066534365,122.847698462,132.559048594,999.0
418.803009033,-7.8278001234,0.00172527369878,0.00563745342131,-45.7596899307,0.00104117576405,122.821466847,132.523367455,999.0
419.791992188,-7.82824321176,0.00172521402128,0.00563555434386,-45.765774634,0.00104168541224,122.796032917,132.488611038,999.0
420.79598999,-7.82876917518,0.00172515979726,0.00563366265237,-45.7719015551,0.00104219473126,122.771326373,132.454702989,999.0
421.816009521,-7.82934560299,0.0017251114329,0.0056315728528,-45.7780482987,0.00104270283832,122.747272551,132.421563728,999.0
422.803985596,-7.82998522888,0.00172506476587,0.00562921605062,-45.7842218255,0.00104320986216,122.72379385,132.389112333,999.0
424.07901001,-7.8306846404,0.00172501720518,0.00562708668496,-45.7903650084,0.00104371588366,122.700811108,132.35726561,999.0
424.805999756,-7.83142713643,0.00172497621749,0.00562455148963,-45.7964779883,0.00104422078451,122.678248206,132.325936565,999.0
425.821014404,-7.83222605731,0.00172493566492,0.00562231150893,-45.8024972393,0.00104472478353,122.656021799,132.295039898,999.0
426.799987793,-7.83306424367,0.00172489435453,0.00561994359191,-45.8084617096,0.00104522685214,122.634055112,132.264493849,999.0
427.778015137,-7.83392463582,0.00172485434489,0.00561771448006,-45.8143041723,0.00104572712097,122.612271043,132.234212298,999.0
428.79800415,-7.83480778105,0.00172482883343,0.00561549723701,-45.8200495831,0.00104622589709,122.590593536,132.204113267,999.0
429.79598999,-7.83569961998,0.00172480490001,0.00561351844707,-45.8256446831,0.0010467228946,122.568947249,132.174116505,999.0
430.791992188,-7.83660502529,0.00172478146045,0.00561185848374,-45.8311359514,0.00104721717839,122.547264766,132.144148412,999.0
431.808013916,-7.83750765531,0.00172475906228,0.0056101129056,-45.8364565852,0.00104770973343,122.52548271,132.11413591,999.0
432.800994873,-7.83839331963,0.00172474036099,0.00560866259007,-45.8415927842,0.00104819829259,122.503539831,132.084012453,999.0
433.791992188,-7.83926222151,0.00172472514999,0.00560739649649,-45.8465733018,0.00104868500138,122.481379236,132.05371716,999.0
434.79598999,-7.84011357125,0.00172471065199,0.00560651324638,-45.85136291,0.00104916868532,122.458952854,132.023193641,999.0
435.802001953,-7.84092594472,0.00172470029408,0.00560584726293,-45.8559501638,0.0010496491469,122.436219439,131.99239371,999.0
436.795013428,-7.8416982431,0.00172469139229,0.00560533143472,-45.8603398679,0.00105012614753,122.413138105,131.961275532,999.0
437.778015137,-7.84243265354,0.00172469811525,0.0056054264577,-45.8645036608,0.00105060017661,122.389678362,131.929799675,999.0
438.781005859,-7.84312553909,0.00172469898477,0.00560565065473,-45.868451443,0.00105107032478,122.365816703,131.897938887,999.0
440.069000244,-7.84376080483,0.0017247075043,0.00560588833434,-45.8722129999,0.00105153717542,122.341533113,131.865667581,999.0
440.800994873,-7.84434854987,0.00172472246756,0.00560664993998,-45.8757404692,0.00105199992444,122.316811401,131.832971083,999.0
441.792999268,-7.84488318618,0.00172473596817,0.00560770527287,-45.8790586498,0.00105245897968,122.29164624,131.799835929,999.0
442.813995361,-7.84536039927,0.00172476197259,0.00560903607284,-45.8821494056,0.00105291344733,122.26603871,131.766260349,999.0
443.795013428,-7.84576978955,0.00172479072198,0.0056104493972,-45.8850633437,0.00105336468408,122.239988893,131.732245961,999.0
444.794006348,-7.84611664787,0.00172482320062,0.0056119031695,-45.8877689671,0.0010538111212,122.213508524,131.697800636,999.0
445.816986084,-7.84639402413,0.00172486415161,0.00561381662575,-45.8902489485,0.00105425401211,122.186607549,131.662933378,999.0
446.804992676,-7.84659513088,0.00172491248458,0.0056156437268,-45.8925079704,0.0010546932829,122.159304933,131.627660743,999.0
447.795013428,-7.84672492431,0.00172495884773,0.00561772592537,-45.8945757958,0.00105512819804,122.131620861,131.592006372,999.0
448.82901001,-7.84680312808,0.0017250141934,0.00561984308613,-45.8964767106,0.00105555948298,122.103580517,131.555994066,999.0
449.799987793,-7.84682404467,0.00172507677445,0.00562202758416,-45.8982062599,0.00105598663958,122.075208329,131.519648056,999.0
450.816009521,-7.84677604324,0.00172513934504,0.00562419747047,-45.8997869289,0.0010564088532,122.046533246,131.482999686,999.0
451.803985596,-7.84666224727,0.00172520382133,0.00562623761688,-45.9012108356,0.00105682727105,122.017583315,131.446078561,999.0
452.782012939,-7.84648041511,0.00172528014171,0.00562831177005,-45.9024750416,0.00105724235076,121.988389394,131.408916322,999.0
453.811004639,-7.84623843533,0.00172535323259,0.00563041306614,-45.9035788999,0.00105765363208,121.958982175,131.371546069,999.0
454.804992676,-7.8459426042,0.00172543260265,0.00563235261788,-45.9045361154,0.00105806121462,121.929394148,131.334002127,999.0
455.778015137,-7.84558112876,0.00172551341626,0.00563418949577,-45.9053698785,0.00105846546175,121.899654224,131.296316989,999.0
456.789001465,-7.84516551043,0.00172560379072,0.005635950007,-45.9060912266,0.00105886588407,121.869793743,131.25852294,999.0
457.785003662,-7.84467952123,0.0017256903847,0.00563749644277,-45.9067297155,0.00105926290172,121.839843924,131.220654024,999.0
458.805999756,-7.84415471416,0.0017257820687,0.0056388722803,-45.9072448785,0.00105965705554,121.80983269,131.182743015,999.0
459.803985596,-7.84358009052,0.0017258725782,0.00564002275124,-45.9076607268,0.00106004741627,121.779790169,131.14481935,999.0
460.782012939,-7.84297021605,0.00172596789258,0.00564099100358,-45.9079917679,0.00106043450777,121.749738543,131.106912188,999.0
461.813995361,-7.842302859,0.00172605715457,0.00564189619075,-45.9082433971,0.0010608188304,121.719703426,131.06904571,999.0
462.815002441,-7.84159821049,0.00172615239483,0.00564254671606,-45.9084186721,0.00106119981775,121.689708135,131.031246859,999.0
463.787994385,-7.8408683319,0.00172624501481,0.00564298802792,-45.9085206503,0.00106157828439,121.659774429,130.993540724,999.0
464.816009521,-7.84011185917,0.00172632923811,0.00564317614428,-45.9085587901,0.00106195424518,121.629921105,130.955949082,999.0
465.804992676,-7.8393331442,0.00172641239334,0.00564337598201,-45.9085429957,0.00106232674372,121.600164787,130.918487836,999.0
466.79598999,-7.83854010615,0.00172650161775,0.00564317264271,-45.9084851848,0.00106269709427,121.570522895,130.881179803,999.0
467.803009033,-7.8377337353,0.00172658723294,0.00564299388012,-45.9083500135,0.00106306495386,121.541007541,130.844039071,999.0
468.803985596,-7.83691364703,0.00172666707783,0.00564244081925,-45.9081941015,0.00106342964237,121.511634052,130.807079086,999.0
469.82800293,-7.8360720997,0.00172674021321,0.00564197569059,-45.9080271695,0.00106379217824,121.482410047,130.770311814,999.0
470.812988281,-7.83523206365,0.00172680756666,0.00564111151507,-45.9078588789,0.00106415207557,121.453347432,130.733750763,999.0
471.779998779,-7.83440719966,0.00172686721571,0.00564032945244,-45.9076698269,0.00106450943565,121.424453744,130.697403515,999.0
472.812988281,-7.83359145217,0.0017269359956,0.00563922322758,-45.9074745519,0.00106486389098,121.395734956,130.661276537,999.0
473.802001953,-7.83277946197,0.0017269941851,0.00563749025731,-45.9072795903,0.00106521648502,121.367194447,130.625377857,999.0
474.795013428,-7.83197542648,0.00172704602176,0.00563475482179,-45.907087508,0.00106556666934,121.338787979,130.589673755,999.0
475.787994385,-7.83120343611,0.00172709275097,0.00563402665566,-45.9069273566,0.00106591488629,121.310515426,130.55414657,999.0
476.79598999,-7.83044820648,0.00172713499792,0.00563349513782,-45.9067729914,0.00106626115786,121.282410485,130.518826491,999.0
477.769989014,-7.82970349275,0.00172716567096,0.00563256769593,-45.9066596119,0.00106660424207,121.254492165,130.483739089,999.0
478.790008545,-7.82898902655,0.00172719002823,0.00563141638266,-45.9065648838,0.00106694547206,121.226772565,130.448895368,999.0
479.782012939,-7.82833477273,0.00172721367641,0.00563016567321,-45.9064984228,0.00106728436686,121.199262295,130.414306252,999.0
480.792999268,-7.82772685573,0.00172723301552,0.00562851793428,-45.9064789325,0.00106762084681,121.17196008,130.379975518,999.0
481.803009033,-7.82714292549,0.00172723866535,0.00562709638457,-45.9065018083,0.00106795520918,121.144862906,130.345901633,999.0
482.770996094,-7.82661699355,0.00172724485098,0.00562547900258,-45.9065603634,0.00106828722171,121.117973458,130.31208407,999.0
483.778015137,-7.82615348219,0.00172723868329,0.0056238209319,-45.9066892424,0.00106861709997,121.091289021,130.278520309,999.0
484.805999756,-7.82575271726,0.00172722886598,0.00562195216046,-45.9068436458,0.00106894461462,121.064801346,130.245206557,999.0
485.768005371,-7.82540677161,0.00172721097664,0.0056204541716,-45.9070600284,0.00106927014751,121.038505877,130.2121356,999.0
486.815002441,-7.82514144716,0.00172719254091,0.00561873145859,-45.9073214495,0.00106959321625,121.012405105,130.179305832,999.0
487.79699707,-7.82496078529,0.00172716287019,0.00561711045717,-45.9076422992,0.00106991417143,120.986492006,130.14671136,999.0
488.787994385,-7.82487545329,0.00172713200955,0.00561542998461,-45.9080059125,0.00107023403607,120.960761811,130.114350874,999.0
489.79800415,-7.8248669385,0.00172709370246,0.00561385567072,-45.908407129,0.00107055172879,120.935212796,130.082217928,999.0
490.800994873,-7.82493790343,0.00172704748334,0.00561243871223,-45.9088383607,0.00107086801025,120.909842239,130.050307866,999.0
491.803985596,-7.82508138008,0.00172700011189,0.00561075542572,-45.9092835795,0.00107118214887,120.88464763,130.018621345,999.0
492.782989502,-7.82530540494,0.00172694421756,0.0056093239264,-45.9097819808,0.00107149385419,120.859621594,129.98715089,999.0
493.785003662,-7.82560844034,0.00172688381843,0.00560781603999,-45.9102902796,0.00107180390289,120.834764694,129.9558935,999.0
494.79699707,-7.82595084317,0.0017268126984,0.00560630413905,-45.9108480244,0.00107211210458,120.810074945,129.924845526,999.0
495.792999268,-7.82635180486,0.00172673641687,0.00560489487779,-45.9114249515,0.00107241792259,120.785547073,129.894005877,999.0
496.766998291,-7.82680749211,0.00172666090267,0.00560358420118,-45.9120091158,0.00107272283573,120.76118008,129.86337123,999.0
497.785003662,-7.82729816053,0.00172657752924,0.00560214507246,-45.9125908374,0.00107302590176,120.736971016,129.832935342,999.0
498.791992188,-7.82782922677,0.00172648511041,0.00560072177159,-45.9131952803,0.00107332742809,120.712917253,129.802697781,999.0
499.772003174,-7.8283837333,0.0017263895685,0.0055992846417,-45.9138115346,0.00107362736712,120.689015469,129.772656239,999.0
500.804992676,-7.82894884946,0.00172629028035,0.00559798773277,-45.9144370214,0.00107392561823,120.665265277,129.742808199,999.0
501.792999268,-7.82952593171,0.00172617764398,0.00559663442599,-45.9150543683,0.0010742215518,120.641664115,129.713148087,999.0
502.782012939,-7.83009499268,0.00172605970097,0.00559531782184,-45.915693501,0.0010745164195,120.618211289,129.683678417,999.0
503.794006348,-7.83065087203,0.00172593786956,0.00559395082703,-45.916324945,0.00107480946254,120.594903548,129.654395218,999.0
504.787994385,-7.83119325658,0.00172581273374,0.00559258583433,-45.9169519741,0.00107510134854,120.571739658,129.625295469,999.0
505.815002441,-7.83171066363,0.00172567783391,0.0055913413573,-45.9175993431,0.00107539166291,120.548717258,129.59637529,999.0
506.791992188,-7.83217794901,0.00172553766588,0.00558990462966,-45.9182174634,0.00107568047983,120.525837185,129.567638117,999.0
507.773010254,-7.83261223706,0.00172538868948,0.00558886831784,-45.9188614675,0.00107596794443,120.503093834,129.53907778,999.0
508.791992188,-7.83298283131,0.00172523402154,0.00558754957924,-45.9195433223,0.00107625399239,120.480491503,129.510694884,999.0
509.791992188,-7.83328701453,0.00172507327763,0.00558618050332,-45.9202249105,0.00107653851239,120.458025247,129.482485978,999.0
510.791992188,-7.8335251665,0.00172490802646,0.00558470274348,-45.920922028,0.00107682150906,120.435691151,129.454449515,999.0
511.808013916,-7.83370621488,0.00172474268538,0.00558348430668,-45.9215902888,0.00107710245172,120.413489584,129.426582862,999.0
512.773010254,-7.83381151001,0.00172456488056,0.005581966466,-45.9222710668,0.0010773829026,120.391419987,129.398883885,999.0
513.783996582,-7.83383591341,0.00172438208378,0.00558045853992,-45.9229816482,0.00107766176452,120.369478044,129.371349707,999.0
514.801025391,-7.83377792605,0.00172419821114,0.00557902495934,-45.9236907947,0.00107793914398,120.347661734,129.343979894,999.0
515.781005859,-7.83362667197,0.00172400327413,0.00557744357781,-45.9244413627,0.00107821547195,120.325969356,129.316769209,999.0
516.789001465,-7.83340718525,0.00172380635508,0.00557579845344,-45.9252195287,0.00107849077837,120.304400402,129.289716677,999.0
517.773986816,-7.83308352869,0.00172361534906,0.00557408314408,-45.9260098413,0.00107876431913,120.282951893,129.262821226,999.0
518.773986816,-7.83268792562,0.00172341631268,0.00557243819626,-45.9268112951,0.00107903680345,120.261621554,129.236079151,999.0
519.804016113,-7.8322253905,0.00172320666334,0.0055707247721,-45.9276639264,0.00107930835168,120.240412828,129.209491261,999.0
520.79901123,-7.83170668789,0.00172300184664,0.00556888237269,-45.9285319943,0.00107957860476,120.219323578,129.183056291,999.0
521.768005371,-7.83112902494,0.00172279157276,0.00556679067181,-45.9294189152,0.00107984798346,120.198344747,129.156770174,999.0
522.789978027,-7.83050613524,0.00172258441013,0.00556486477532,-45.93033381,0.00108011644714,120.177478571,129.130629687,999.0
523.771972656,-7.82984990863,0.00172237489322,0.0055628256891,-45.9312715469,0.00108038325849,120.156727595,129.104633513,999.0
524.778991699,-7.82916600849,0.00172216763269,0.00556039599598,-45.9322605897,0.00108064932537,120.136089404,129.078784639,999.0
525.770996094,-7.82846992857,0.00172196323309,0.00555819669991,-45.9332494275,0.00108091445829,120.11555995,129.053078228,999.0
526.773986816,-7.8277441594,0.00172175743966,0.00555584999368,-45.9342634801,0.00108117830281,120.095141523,129.02751345,999.0
527.773010254,-7.82702456154,0.00172155900879,0.00555323914965,-45.9352660934,0.00108144131274,120.074832695,129.002089142,999.0
528.778991699,-7.82632301464,0.00172135400225,0.00555059145263,-45.9362693309,0.00108170316799,120.054632227,128.976805905,999.0
529.770996094,-7.8256783793,0.00172115377406,0.00554779506423,-45.9372843061,0.00108196412987,120.034537195,128.951660648,999.0
530.781982422,-7.82506939712,0.00172095700972,0.00554484694082,-45.9383047874,0.00108222417761,120.014551811,128.926652145,999.0
531.776977539,-7.82451942772,0.00172076711691,0.00554189686609,-45.9392941157,0.00108248326985,119.994672696,128.901779907,999.0
532.767028809,-7.82401702297,0.00172057983631,0.00553875162634,-45.940280503,0.00108274149622,119.974899187,128.877045202,999.0
533.846008301,-7.8235943809,0.00172040492305,0.00553555093992,-45.9412495763,0.00108299926528,119.955230077,128.852445387,999.0
534.776000977,-7.82324055236,0.00172023759928,0.00553224082332,-45.9421644257,0.00108325595522,119.935668068,128.827979278,999.0
535.78302002,-7.82296971028,0.00172007250423,0.00552863673856,-45.9430397356,0.0010835115896,119.916211512,128.803648221,999.0
536.804992676,-7.8227880689,0.00171992114833,0.00552515530794,-45.9438832071,0.00108376693834,119.896858681,128.77945235,999.0
537.791992188,-7.82269727885,0.0017197792436,0.00552154515737,-45.9446655732,0.00108402093519,119.877610658,128.755387105,999.0
538.78302002,-7.82271120891,0.00171963687294,0.00551778913412,-45.9454056924,0.00108427391157,119.858467501,128.731454799,999.0
539.797973633,-7.82280398931,0.00171951034968,0.00551399928871,-45.9460909363,0.00108452640492,119.839429081,128.707656467,999.0
540.771972656,-7.82299420787,0.00171939022803,0.00551023539366,-45.9466816543,0.00108477782881,119.820496054,128.683991624,999.0
541.799987793,-7.82329527105,0.00171927951612,0.00550622487236,-45.9472450292,0.00108502859055,119.801669729,128.660458015,999.0
542.806030273,-7.82367823674,0.00171918067127,0.00550212960487,-45.9477443745,0.00108527834716,119.782949477,128.637056935,999.0
543.789001465,-7.82416846158,0.00171908819052,0.00549797152202,-45.9481898172,0.00108552745596,119.764330106,128.613786806,999.0
544.768005371,-7.82473330103,0.0017190071451,0.00549385035746,-45.9485542438,0.00108577547647,119.745813907,128.590646162,999.0
545.778991699,-7.82539725495,0.00171894111128,0.00548980479669,-45.948878362,0.00108602296559,119.727399957,128.567633048,999.0
546.776977539,-7.82613351854,0.00171888603719,0.00548543043359,-45.949126358,0.0010862696048,119.709087859,128.544747902,999.0
547.809997559,-7.82694965828,0.00171883457729,0.00548130746224,-45.9493227635,0.00108651470011,119.690876667,128.521992169,999.0
548.784973145,-7.82782689836,0.00171879575256,0.00547697855377,-45.9494605868,0.00108675925449,119.672768008,128.499363606,999.0
549.778991699,-7.8287843005,0.00171876683227,0.00547265720421,-45.949530793,0.00108700321106,119.654758825,128.476858606,999.0
550.771972656,-7.82978256179,0.00171874401269,0.00546840228841,-45.9495555545,0.00108724585486,119.636849018,128.454479977,999.0
551.773010254,-7.83086086502,0.00171873236805,0.00546416176133,-45.9495182648,0.00108748863966,119.619038115,128.43222633,999.0
552.804992676,-7.83197379477,0.00171873227618,0.00545992767032,-45.9494300715,0.00108773045535,119.601327858,128.410097318,999.0
553.780029297,-7.8331453661,0.00171874332065,0.00545563750206,-45.9493180181,0.00108797169646,119.583715043,128.388090392,999.0
554.776000977,-7.83434089302,0.00171876397838,0.00545128487784,-45.949182852,0.00108821222806,119.566197726,128.366206484,999.0
555.804992676,-7.83556506493,0.00171878932861,0.00544707823834,-45.949031328,0.00108845185401,119.54877414,128.344441947,999.0
556.794006348,-7.83682658389,0.00171882188498,0.00544273288493,-45.9488284606,0.00108869050041,119.531445999,128.322793978,999.0
557.780029297,-7.83810874655,0.00171885525494,0.00543840015233,-45.9486537963,0.00108892862054,119.514206485,128.301262332,999.0
558.78302002,-7.83940091745,0.00171890182385,0.00543423956713,-45.9484546826,0.00108916640855,119.497054051,128.279844521,999.0
559.770996094,-7.84069939752,0.00171895227026,0.00543008649213,-45.9482690501,0.00108940333998,119.479990134,128.258537054,999.0
560.791015625,-7.84200291224,0.00171901527325,0.00542587804134,-45.9480937544,0.00108964015582,119.463011189,128.237340223,999.0
561.793029785,-7.84330460325,0.0017190746639,0.00542156938818,-45.9479558096,0.00108987614087,119.446116829,128.216252095,999.0
562.776000977,-7.84460243977,0.00171914134255,0.00541738978662,-45.9478764543,0.00109011191506,119.429302514,128.195271154,999.0
563.804016113,-7.84588172949,0.00171920976422,0.00541318307005,-45.9478247103,0.00109034729172,119.412567674,128.174391175,999.0
564.788024902,-7.84714461717,0.00171928074075,0.00540896170036,-45.9478074667,0.0010905821784,119.395909111,128.153613003,999.0
565.770996094,-7.84837715983,0.00171935732049,0.0054048907118,-45.9478405289,0.00109081710185,119.379323232,128.13293394,999.0
566.807983398,-7.84957674202,0.00171943913033,0.00540068696217,-45.9479137194,0.00109105279008,119.36281313,128.112353402,999.0
567.78302002,-7.8507452346,0.00171950888843,0.00539645447686,-45.9480421633,0.00109128776568,119.346376483,128.091867656,999.0
568.822998047,-7.85187730549,0.00171958621617,0.00539210226746,-45.948252093,0.00109152223412,119.330010294,128.071477365,999.0
569.797973633,-7.85297042126,0.00171967104037,0.00538790304829,-45.9485001583,0.001091756988,119.313708869,128.051178009,999.0
570.778015137,-7.85401682271,0.00171975469144,0.00538376324379,-45.9488026807,0.00109199177069,119.297473681,128.030967243,999.0
571.79699707,-7.85501738017,0.00171983593045,0.00537970705394,-45.9491716829,0.00109222693964,119.281304567,128.010843564,999.0
572.784973145,-7.85595607162,0.00171991316642,0.00537544068071,-45.9496021519,0.00109246176164,119.265198697,127.990808748,999.0
573.775024414,-7.8568396373,0.00171998208973,0.00537113240334,-45.9500789431,0.00109269709775,119.249154459,127.970858571,999.0
574.807006836,-7.85767273604,0.0017200559663,0.00536689999392,-45.9505967812,0.00109293267165,119.233171214,127.950990544,999.0
575.79699707,-7.85845757785,0.00172011704488,0.00536256418943,-45.9511689535,0.00109316861258,119.217249109,127.931206391,999.0
576.79498291,-7.85915106324,0.00172017860203,0.00535825832581,-45.9518006806,0.00109340504127,119.201385541,127.91150373,999.0
577.78302002,-7.85978046496,0.0017202333394,0.00535390749179,-45.952464225,0.00109364147106,119.185579237,127.891881897,999.0
578.788024902,-7.86034190933,0.00172029366201,0.00534958281393,-45.953149915,0.00109387879584,119.169832912,127.872337671,999.0
